2026-09-03 12:10:09,450 | INFO | hr_assistant.tracing | Langsmith tracing is ENABLED.
2026-09-03 12:10:09,450 | INFO | hr_assistant.tracing | Langsmith Endpoint: https://api.smith.langchain.com
2026-09-03 12:10:09,450 | INFO | hr_assistant.tracing | Langsmith Project: HR_Policy_Assistant
2026-09-03 12:10:09,657 | INFO | __main__ | Initializing HR RAG pipeline
2026-09-03 12:10:09,658 | INFO | hr_assistant.pipeline | 
============================================================
2026-09-03 12:10:09,658 | INFO | hr_assistant.pipeline | Setting up HR RAG Pipeline...
2026-09-03 12:10:09,659 | INFO | hr_assistant.pipeline | ============================================================

2026-09-03 12:10:09,660 | INFO | hr_assistant.pipeline | Step 1: Loading documents...
2026-09-03 12:10:09,660 | INFO | hr_assistant.pipeline | Loaded 1 document(s)
2026-09-03 12:10:09,661 | INFO | hr_assistant.pipeline | Step 2: Splitting documents into chunks...
2026-09-03 12:10:09,661 | INFO | hr_assistant.pipeline | Split into 9 chunks
2026-09-03 12:10:09,661 | INFO | hr_assistant.pipeline | Step 3: Setting up vector store...
2026-09-03 12:10:10,711 | INFO | httpx | HTTP Request: GET https://7573185c-2a10-4832-8db8-1f63f4996c19.sa-east-1-0.aws.cloud.qdrant.io:6333 "HTTP/1.1 200 OK"
